NEIGHBOURHOOD_ID,neighbourhood_name,TOT_HOSPITALIZED,TOT_IN_ICU,TOT_INTUBATED,ACTIVE_CASES,FATAL_CASES,RESOLVED_CASES,TOTAL_CASES,INFECT_CLOSE_CONT,INFECT_OB_CONGR,INFECT_OB_HEALTH,INFECT_OB_OTHER,INFECT_NO_INFO,INFECT_COMMUNITY,INFECT_TRAVEL,INFECT_PENDING,P_FATALITY_RATE,P_Hospital_RATE,P_ICU_RATE,P_INFECT_CLOSE_CONT,P_INFECT_OB_CONGR,P_INFECT_OB_HEALTH,P_INFECT_OB_OTHER,P_INFECT_NO_INFO,P_INFECT_COMMUNITY,P_INFECT_TRAVEL,P_INFECT_PENDING,NBH_NIA_IND,NBH_SH_UNITS,NBH_SH_RGI,AGE1_0_to_14,AGE1_15_to_24,AGE1_25_to_54,AGE1_55_to_64,AGE1_65_to_84,AGE1_85_up,COMM_Vehicle_Driver,COMM_Vehicle_PASs,COMM_Public_Transit,COMM_Walk,COMM_Bicycle,COMM_Other,COMM_Tot,EDU_Tot,EDU_None,EDU_HS_Lower,EDU_High_School,EDU_College_Trades,EDU_University,DWEL_SD_House,DWEL_Apart,DWEL_Attached,DWEL_Movable,INCHH_Under_25000,INCHH_25000_50000,INCHH_50000_99999,INCHH_Over_100000,INCHH_25000_99999,INCIND_Pop_with_amount,INCIND_Population_15up,P_INCIND_Total_Avg,INCIND_pop_low_inc,P_INCIND_pop_low_inc,HH_1_Person,HH_2_Persons,HH_3_Persons,HH_4_Persons,HH_5_Persons,P_HH_Avg_Size,HH_Tot,IMM_Before_1981,IMM_1981_2000,IMM_2001_2016,IMM_Non_Imm,IMM_Non_Perm_res,IMM_No,IMM_Yes,IND_Cat_11,IND_Cat_21,IND_Cat_22,IND_Cat_23,IND_Cat_31,IND_Cat_41,IND_Cat_44,IND_Cat_48,IND_Cat_51,IND_Cat_52,IND_Cat_53,IND_Cat_54,IND_Cat_55,IND_Cat_56,IND_Cat_61,IND_Cat_62,IND_Cat_71,IND_Cat_72,IND_Cat_81,IND_Cat_91,IND_Tot,IND_Ess_Yes,IND_Ess_NO,OCC_NA,OCC_Cat_0,OCC_Cat_1,OCC_Cat_2,OCC_Cat_3,OCC_Cat_4,OCC_Cat_5,OCC_Cat_6,OCC_Cat_7,OCC_Cat_8,OCC_Cat_9,OCC_Tot,OCC_Ess_No,OCC_Ess_Yes,VM_Black,VM_South_ASian,VM_EASt_ASian,VM_SOUTheASt_ASian,VM_West_ASian,VM_Latin_American,VM_Multiple,VM_Not_Vismin,VM_Other,VM_Mult_Oth,VM_No,VM_Yes,POP_population,POP_land_area,POP_density,AGE_00_to_19,AGE_20_to_39,AGE_40_to_64,AGE_65_UP,P_AGE1_0_to_14,P_AGE1_15_to_24,P_AGE1_25_to_54,P_AGE1_55_to_64,P_AGE1_65_to_84,P_AGE1_85_UP,P_AGE_00_to_19,P_AGE_20_to_39,P_AGE_40_to_64,P_AGE_65_up,P_COMM_Bicycle,P_COMM_Other,P_COMM_Public_Transit,P_COMM_Vehicle_Driver,P_COMM_Vehicle_PASs,P_COMM_Walk,P_DWEL_Apart,P_DWEL_Attached,P_DWEL_Movable,P_DWEL_SD_House,P_EDU_College_Trades,P_EDU_High_School,P_EDU_HS_Lower,P_EDU_None,P_EDU_University,P_HH_1_Person,P_HH_2_Persons,P_HH_3_Persons,P_HH_4_Persons,P_HH_5_Persons,P_IMM_1981_2000,P_IMM_2001_2016,P_IMM_Before_1981,P_IMM_Non_Imm,P_IMM_1Non_Perm_Res,P_IMM_Yes,P_IMM_No,P_INC_25000_50000,P_INC_50000_99999,P_INC_Over_100000,P_INC_Under_25000,P_INC_25000_99999,P_IND_Cat_11,P_IND_Cat_21,P_IND_Cat_22,P_IND_Cat_23,P_IND_Cat_31,P_IND_Cat_41,P_IND_Cat_44,P_IND_Cat_48,P_IND_Cat_51,P_IND_Cat_52,P_IND_Cat_53,P_IND_Cat_54,P_IND_Cat_55,P_IND_Cat_56,P_IND_Cat_61,P_IND_Cat_62,P_IND_Cat_71,P_IND_Cat_72,P_IND_Cat_81,P_IND_Cat_91,P_IND_Ess_Yes,P_IND_Ess_No,P_NBH_SH_UNITS,NIA_IND,P_OCC_0,P_OCC_1,P_OCC_2,P_OCC_3,P_OCC_4,P_OCC_5,P_OCC_6,P_OCC_7,P_OCC_8,P_OCC_9,P_OCC_NA,P_OCC_Ess_Yes,P_OCC_Ess_No,P_VM_Black,P_VM_EASt_ASian,P_VM_Latin_American,P_VM_Multiple,P_VM_Not_Vismin,P_VM_Other,P_VM_SOUTh_ASian,P_VM_SOUTheASt_ASian,P_VM_West_ASian,P_VM_No,P_VM_Yes,P_VM_Mult_Oth,INFECTION_RATE
115,Mount Dennis,67,12,9,16,37,713,766,40,7,155,25,217,184,1,1,0.0483028721,0.0874673629,0.0156657963,0.0522193211,0.0091383812,0.2023498695,0.0326370757,0.2832898172,0.2402088773,0.001305483,0.001305483,1,1145,436,"2,395","1,815","5,930","1,760","1,685",265,"2,725",330,"2,665",125,25,40,"5,925","7,595","1,610",3770,"2,160",2135,1665,955,"2,495","1,725",0,1085,1415,1825,860,3240,"10,275","10,860","30,827","2,805",21,"1,455","1,435","1,065",705,525,3,"5,180","1,310",3230,2890,"5,545",275,5820,7430,10,10,10,815,700,205,695,370,105,330,105,260,10,710,305,780,95,525,420,120,"6,595",5015,1565,305,405,950,215,410,595,130,"2,130","1,185",50,550,"6,905",2295,4630,"4,360",510,510,1515,170,"1,380",285,"4,255",285,570,"4,255",9015,"13,593",2,"6,442",3270,3925,4720,1710,0.1761936291,0.1335246083,0.4362539542,0.129478408,0.1239608622,0.0194953285,0.2405649967,0.2887515633,0.3472375487,0.1258000441,0.0042194093,0.0067510549,0.4497890295,0.4599156118,0.0556962025,0.0210970464,0.4816602317,0.333011583,0,0.1843629344,0.2811059908,0.28439763,0.4963791968,0.2119815668,0.2192231731,0.2808880309,0.277027027,0.2055984556,0.1361003861,0.1013513514,0.2376223056,0.2126094313,0.0963731332,0.4079305525,0.0202310013,0.5466048702,0.4281615537,0.2731660232,0.3523166023,0.166023166,0.2094594595,0.6254826255,0.0015163002,0.0015163002,0.0015163002,0.1235784685,0.1061410159,0.0310841547,0.1053828658,0.0561031084,0.0159211524,0.0500379075,0.0159211524,0.0394238059,0.0015163002,0.1076573161,0.0462471569,0.1182714177,0.0144048522,0.0796057619,0.0636846096,0.0181956027,0.7604245641,0.2373009856,0.012757518,1,0.0586531499,0.1375814627,0.0311368573,0.0593772629,0.0861694424,0.018826937,0.3084721217,0.1716147719,0.0072411296,0.0796524258,0.0441708907,0.6705286025,0.3323678494,0.3207533289,0.0375193114,0.1015228426,0.020966674,0.3130287648,0.020966674,0.0375193114,0.1114544251,0.0125064371,0.3130287648,0.6632090046,0.041933348,0.056
116,Steeles,82,8,7,21,93,726,840,42,1,236,14,257,151,5,7,0.1107142857,0.0976190476,0.0095238095,0.05,0.0011904762,0.280952381,0.0166666667,0.305952381,0.1797619048,0.005952381,0.0083333333,0,0,0,"3,150","2,685","9,500","3,515","5,755",955,"5,860",975,"2,195",245,20,60,"9,370","12,960","2,595",5880,"3,285",2300,4780,"3,725","2,715","1,380",5,1145,1825,2590,2245,4415,"20,140","21,125","31,786","4,825",20,"1,255","2,305","1,675","1,260","1,320",3,"7,815","3,420",7300,6730,"5,820","1,005",6825,17450,40,10,45,475,"1,150",565,"1,215",405,265,885,265,"1,100",10,480,570,855,125,"1,315",520,245,"10,550",6415,4125,485,850,"1,885","1,120",605,785,275,"3,175","1,040",35,765,"11,035",4915,6105,595,"1,560",17935,765,625,30,440,"2,200",125,880,"2,200",22075,"24,623",5,"5,436",4375,5865,8665,5725,0.1279291719,0.1090443894,0.3858181375,0.1427527109,0.2337245665,0.0387848759,0.1776794054,0.2381919344,0.3519067538,0.2325061934,0.0021344717,0.0064034152,0.2342582711,0.6254002134,0.1040554963,0.0261472785,0.3474088292,0.1765834933,0.0006397953,0.4766474728,0.1774691358,0.2534722222,0.4537037037,0.2002314815,0.3688271605,0.1605886116,0.2949456174,0.2143314139,0.1612284069,0.1689059501,0.2964707794,0.2733216911,0.1388945295,0.2363643748,0.0408154977,0.708687,0.2771798725,0.2335252719,0.3314139475,0.2872680742,0.1465131158,0.5649392194,0.0037914692,0.0009478673,0.0042654028,0.0450236967,0.1090047393,0.0535545024,0.1151658768,0.0383886256,0.0251184834,0.0838862559,0.0251184834,0.1042654028,0.0009478673,0.0454976303,0.054028436,0.081042654,0.0118483412,0.1246445498,0.0492890995,0.0232227488,0.608056872,0.3909952607,0,0,0.0770276393,0.1708201178,0.1014952424,0.0548255551,0.0711372904,0.0249207068,0.2877208881,0.0942455822,0.0031717263,0.0693248754,0.0439510648,0.5532396919,0.4454009968,0.0241643991,0.7283840312,0.0012183731,0.0178694716,0.0893473582,0.0050765544,0.0633553994,0.0310685132,0.0253827722,0.0893473582,0.8965195143,0.0357389433,0.034
117,L'Amoreaux,99,16,9,65,28,1322,1415,87,9,65,58,541,380,9,12,0.0197879859,0.0699646643,0.0113074205,0.0614840989,0.006360424,0.0459363958,0.0409893993,0.3823321555,0.2685512367,0.006360424,0.0084805654,0,1776,1510,"6,120","5,730","17,210","5,930","8,990","1,345","10,005","1,220","5,895",370,85,120,"17,715","23,190","3,760",9415,"5,655",5520,8300,"3,685","6,760","4,605",0,2435,3840,5110,3650,8950,"35,395","37,390","31,826","8,480",20,"3,000","4,210","3,065","2,610","2,160",3,"15,035","5,515",10325,12485,"13,710","1,480",15190,28325,20,20,70,935,"2,415",935,"2,640",725,475,"1,515",500,"1,665",40,"1,325","1,180","2,045",240,"1,830","1,010",485,"20,080",12925,7145,"1,065","1,425","3,320","1,690","1,225","1,930",455,"5,925","2,210",70,"1,805","21,145",8820,12300,"3,625","7,240",16505,2775,1780,415,790,"9,945",435,1580,"9,945",33565,"43,993",7,"6,144",8755,10930,15300,8990,0.1391130407,0.130247994,0.3911985998,0.1347941718,0.2043506922,0.0305730457,0.1990089332,0.2484486168,0.3477826018,0.2043506922,0.0047981936,0.0067739204,0.33276884,0.5647756139,0.0688681908,0.0208862546,0.449617559,0.3062853342,0,0.2450947788,0.2380336352,0.24385511,0.4059939629,0.162138853,0.3579128935,0.1995344197,0.2800133023,0.2038576654,0.1735949451,0.1436647822,0.234696429,0.2837951492,0.1253608529,0.3116404883,0.0336417157,0.6438524311,0.345282204,0.2554040572,0.3398736282,0.2427668773,0.1619554373,0.5952776854,0.0009960159,0.0009960159,0.0034860558,0.046563745,0.1202689243,0.046563745,0.1314741036,0.0361055777,0.0236553785,0.0754482072,0.0249003984,0.0829183267,0.0019920319,0.0659860558,0.0587649402,0.1018426295,0.0119521912,0.0911354582,0.0502988048,0.0241533865,0.6436752988,0.3558266932,0.0197880804,0,0.0673918184,0.1570111137,0.079924332,0.0579333176,0.091274533,0.0215180894,0.280208087,0.1045164341,0.0033104753,0.08536297,0.0503665169,0.5816978009,0.4171198865,0.0823994726,0.375173323,0.0094333189,0.0179574023,0.2260586912,0.0098879367,0.1645716364,0.063078217,0.0404609824,0.2260586912,0.7629622895,0.0359148046,0.032
118,Tam O'Shanter-Sullivan,61,8,6,34,25,769,828,42,2,93,34,326,189,4,7,0.0301932367,0.0736714976,0.0096618357,0.0507246377,0.0024154589,0.1123188406,0.0410628019,0.3937198068,0.2282608696,0.0048309179,0.0084541063,0,607,570,"3,885","3,225","10,675","3,510","6,160","1,220","5,950",705,"3,820",300,35,110,"10,920","14,180","1,635",5045,"3,410",3140,6020,"3,080","4,860","2,135",0,1755,2590,3280,2450,5870,"21,940","23,150","34,200","5,150",19,"2,425","2,990","1,890","1,600","1,170",3,"10,060","3,500",6085,7155,"9,285","1,010",10295,16740,10,10,80,575,"1,220",560,"1,470",565,450,"1,020",270,"1,215",20,780,825,"1,235",145,985,645,355,"12,405",7475,4960,505,"1,030","2,225","1,325",645,"1,315",320,"3,340","1,270",35,900,"12,910",6215,6695,"1,860","4,690",9095,2310,995,360,640,"6,705",370,1280,"6,705",20320,"27,446",5,"5,073",5390,6800,9105,6165,0.1415506813,0.1175034613,0.3889455658,0.1278874882,0.22444072,0.0444509218,0.19638563,0.2477592363,0.3317423304,0.2246228959,0.0032051282,0.0100732601,0.3498168498,0.5448717949,0.0645604396,0.0274725275,0.4831013917,0.2122266402,0,0.3061630219,0.221438646,0.2404795487,0.3557827927,0.115303244,0.4245416079,0.2410536779,0.2972166998,0.1878727634,0.1590457256,0.1163021869,0.2217080813,0.2606937259,0.1275231363,0.3383006631,0.0367995336,0.6099249435,0.3751001967,0.2574552684,0.3260437376,0.2435387674,0.1744532803,0.583499006,0.0008061266,0.0008061266,0.0064490125,0.0463522773,0.0983474405,0.0451430875,0.1185006046,0.0455461507,0.0362756953,0.0822249093,0.0217654172,0.0979443773,0.0016122531,0.0628778718,0.0665054414,0.0995566304,0.0116888351,0.0794034663,0.0519951632,0.0286174929,0.602579605,0.3998387747,0.0067631558,0,0.0797831139,0.1723470178,0.1026336174,0.0499612703,0.101859024,0.0247869868,0.2587141751,0.098373354,0.0027110767,0.0697134005,0.0391169636,0.5185902401,0.4814097599,0.0677694382,0.3313779786,0.0131166655,0.0233185164,0.244297894,0.0134810173,0.1708810027,0.08416527,0.0362530059,0.244297894,0.7403628944,0.0466370327,0.030
119,Wexford/Maryvale,62,19,15,55,25,955,1035,51,8,97,47,367,285,8,11,0.0241545894,0.0599033816,0.0183574879,0.0492753623,0.0077294686,0.0937198068,0.045410628,0.354589372,0.2753623188,0.0077294686,0.0106280193,0,736,339,"4,215","3,650","11,380","3,940","4,715",905,"7,025",595,"4,170",380,80,105,"12,360","15,400","1,820",6020,"4,200",4310,5065,"5,290","1,865","2,950",5,1555,2415,3395,2735,5810,"22,135","23,330","35,047","4,240",15,"2,535","2,775","1,880","1,630","1,270",3,"10,110","3,245",4735,5920,"13,180",470,13650,13900,15,10,80,980,"1,155",485,"1,680",840,415,995,370,940,50,990,890,"1,480",275,"1,085",700,485,"13,910",8910,5010,435,"1,235","2,515","1,020",760,"1,385",345,"3,905","1,890",110,735,"14,340",6500,7835,"2,055","4,195",2170,3620,1720,600,530,"12,270",395,1060,"12,270",15285,"27,917",10,"2,724",5885,7280,10040,4735,0.1509832718,0.1307447075,0.4076369237,0.1411326432,0.1688935057,0.0324175234,0.2108034531,0.2607730057,0.3596374969,0.1696099151,0.0064724919,0.0084951456,0.3373786408,0.5683656958,0.0481391586,0.0307443366,0.184470821,0.2917903066,0.0004945598,0.5232443126,0.2798701299,0.2727272727,0.3909090909,0.1181818182,0.3288961039,0.2507418398,0.2744807122,0.1859545005,0.1612265084,0.1256181998,0.1696099151,0.2120571695,0.1162374181,0.4721137658,0.0168356199,0.4979045026,0.4889493857,0.2388724036,0.3358061325,0.2705242334,0.1538081108,0.5746785361,0.0010783609,0.0007189073,0.0057512581,0.0704529116,0.0830337886,0.0348670022,0.1207764198,0.0603882099,0.0298346513,0.0715312725,0.0265995687,0.0675772825,0.0035945363,0.0711718188,0.0639827462,0.1063982746,0.0197699497,0.0780014378,0.0503235083,0.0348670022,0.6405463695,0.3601725377,0.0082004657,0,0.0861227336,0.1753835425,0.0711297071,0.0529986053,0.0965829847,0.0240585774,0.2723152022,0.1317991632,0.0076708508,0.0512552301,0.030334728,0.5463737796,0.4532775453,0.0736110614,0.0777304152,0.0214922807,0.0189848479,0.4395171401,0.0141490848,0.1502668625,0.1296700935,0.0616112046,0.4395171401,0.5475158506,0.0379696959,0.037
120,Clairlea-Birchmount,66,13,5,75,51,1072,1198,62,26,183,45,364,288,10,27,0.0425709516,0.0550918197,0.010851419,0.0517529215,0.0217028381,0.152754591,0.0375626043,0.3038397329,0.2404006678,0.0083472454,0.0225375626,0,422,209,"4,565","3,495","11,940","3,360","3,630",660,"5,860",560,"5,435",340,90,80,"12,390","15,055","1,720",5470,"3,750",4015,5550,"3,135","1,965","4,145",0,1205,2090,3175,2780,5265,"20,495","21,745","36,232","4,250",16,"1,905","2,525","1,875","1,755","1,195",3,"9,245","2,250",4770,6095,"12,665",530,13195,13115,0,10,35,745,"1,045",395,"1,595",745,425,"1,140",375,"1,025",30,835,895,"1,640",190,"1,345",655,560,"13,700",8605,5080,515,"1,065","2,490",955,920,"1,440",405,"4,115","1,605",85,605,"14,195",6355,7845,"2,670","6,140",2410,3390,345,375,405,"10,185",370,810,"10,185",16105,"26,984",7,"3,632",6260,7455,9590,3640,0.1691743255,0.1295211977,0.4424844352,0.124518233,0.1345241625,0.0244589386,0.231989327,0.2762748295,0.3553957901,0.1348947524,0.0072639225,0.00645682,0.4386602098,0.4729620662,0.0451977401,0.0274414851,0.2125473229,0.4483504597,0,0.3391022174,0.2666888077,0.2490866822,0.3633344404,0.1142477582,0.3686482896,0.2060573283,0.2731206057,0.202812331,0.1898323418,0.129259059,0.1767714201,0.2258745924,0.0833827453,0.4693522087,0.0196412689,0.4860287578,0.4889934776,0.2260681449,0.3434288805,0.3007030827,0.1303407247,0.5694970254,0,0.000729927,0.0025547445,0.054379562,0.0762773723,0.0288321168,0.1164233577,0.054379562,0.0310218978,0.0832116788,0.0273722628,0.0748175182,0.002189781,0.0609489051,0.0653284672,0.1197080292,0.0138686131,0.0981751825,0.047810219,0.0408759124,0.6281021898,0.3708029197,0.0047018975,0,0.0750264178,0.1754138781,0.0672772103,0.0648115534,0.1014441705,0.0285311729,0.2898908066,0.1130679817,0.005988024,0.0426206411,0.0362803804,0.5526593871,0.4476928496,0.0989475245,0.089312185,0.0138971242,0.0150088942,0.3774458939,0.0137118292,0.2275422473,0.125630003,0.0127853543,0.3774458939,0.5968351616,0.0300177883,0.044
121,Oakridge,33,7,1,19,2,566,587,32,4,34,40,195,133,4,4,0.003407155,0.0562180579,0.0119250426,0.0545144804,0.0068143101,0.0579216354,0.0681431005,0.332197615,0.2265758092,0.0068143101,0.0068143101,1,1486,1464,"2,865","1,680","6,050","1,595","1,655",255,"1,795",130,"2,725",245,35,50,"4,980","7,620","1,105",3085,"1,980",1675,2870,"1,050","3,175","1,050",0,1655,1575,1425,645,3000,"10,060","10,755","26,793","4,760",35,"1,785","1,220",860,755,660,3,"5,285",910,2360,4250,"5,660",425,6085,7520,0,0,30,270,350,125,715,410,175,390,115,380,0,530,385,625,75,740,250,135,"5,725",3890,1810,420,350,805,395,280,685,155,"2,020",715,15,300,"6,150",2390,3750,"2,500","4,800",760,800,725,145,280,"3,365",240,560,"3,365",10250,"13,845",2,"7,444",3740,3810,4620,1650,0.2069339112,0.1213434453,0.4369808595,0.1152040448,0.1195377393,0.0184182015,0.2701336222,0.2751895991,0.3336944745,0.119176598,0.0070281124,0.0100401606,0.547188755,0.3604417671,0.0261044177,0.0491967871,0.600756859,0.1986754967,0,0.1986754967,0.219816273,0.2598425197,0.404855643,0.1450131234,0.3766404199,0.3377483444,0.2308420057,0.1627246925,0.1428571429,0.1248817408,0.1704586493,0.3069700253,0.0657276995,0.4088118454,0.0306970025,0.5431563741,0.439508848,0.298013245,0.2696310312,0.1220435194,0.3131504257,0.5676442763,0,0,0.0052401747,0.0471615721,0.0611353712,0.0218340611,0.1248908297,0.0716157205,0.0305676856,0.0681222707,0.0200873362,0.0663755459,0,0.0925764192,0.0672489083,0.1091703057,0.0131004367,0.1292576419,0.0436681223,0.023580786,0.6794759825,0.3161572052,0.0165569186,1,0.0569105691,0.1308943089,0.0642276423,0.0455284553,0.1113821138,0.025203252,0.3284552846,0.1162601626,0.0024390244,0.0487804878,0.0682926829,0.6097560976,0.3886178862,0.1805706031,0.0548934633,0.010473095,0.0202239075,0.2430480318,0.0173347779,0.346695558,0.057782593,0.0523654749,0.2430480318,0.7403394727,0.0404478151,0.042
122,Birchcliffe-Cliffside,82,12,6,12,82,583,677,29,3,301,16,153,93,3,2,0.1211225997,0.1211225997,0.0177252585,0.0428360414,0.0044313146,0.4446085672,0.023633678,0.2259970458,0.1373707533,0.0044313146,0.0029542097,0,370,367,"3,345","2,440","9,075","3,520","3,910",630,"5,695",480,"3,210",415,140,140,"10,100","12,535","1,210",4405,"3,195",3445,4670,"4,900",945,"3,350",0,1515,1625,2710,3360,4335,"17,555","18,350","54,360","2,790",13,"2,960","2,860","1,460","1,320",605,2,"9,200","2,345",1910,1820,"15,430",190,15620,6075,25,0,55,665,615,430,"1,045",500,565,945,445,"1,120",30,580,"1,040","1,245",320,850,510,615,"11,615",6010,5590,385,"1,535","2,105",700,645,"1,660",740,"2,635","1,195",110,275,"12,000",6740,5245,890,"1,405",1415,1095,200,225,340,"15,940",160,680,"15,940",5730,"22,291",6,"3,765",4480,4995,8930,3925,0.1500605626,0.1094612175,0.4071149791,0.1579112646,0.175407115,0.0282625275,0.2009779732,0.2240814679,0.4006101117,0.1760800323,0.0138613861,0.0138613861,0.3178217822,0.5638613861,0.0475247525,0.0410891089,0.1027173913,0.3641304348,0,0.5326086957,0.2748304747,0.2548863183,0.3514160351,0.0965297168,0.3725568408,0.3217391304,0.3108695652,0.1586956522,0.1434782609,0.0657608696,0.0856848055,0.0816473016,0.1051994078,0.6922076174,0.0085236194,0.272531515,0.7007312368,0.1766304348,0.2945652174,0.3652173913,0.164673913,0.4711956522,0.0021523892,0,0.0047352561,0.0572535514,0.0529487731,0.0370210934,0.0899698666,0.043047783,0.0486439948,0.0813603099,0.0383125269,0.096427034,0.002582867,0.0499354283,0.0895393887,0.1071889798,0.0275505811,0.0731812312,0.0439087387,0.0529487731,0.5174343521,0.4812742144,0.0041225167,0,0.1279166667,0.1754166667,0.0583333333,0.05375,0.1383333333,0.0616666667,0.2195833333,0.0995833333,0.0091666667,0.0229166667,0.0320833333,0.4370833333,0.5616666667,0.0399264277,0.0634785339,0.0100937598,0.0152527926,0.7150868063,0.0071777848,0.0630299224,0.0491229644,0.0089722309,0.7150868063,0.2570544166,0.0305055852,0.030
123,Cliffcrest,36,6,4,15,9,456,480,19,6,33,43,181,103,8,2,0.01875,0.075,0.0125,0.0395833333,0.0125,0.06875,0.0895833333,0.3770833333,0.2145833333,0.0166666667,0.0041666667,0,510,477,"2,575","2,145","6,070","2,445","2,695",370,"3,970",260,"2,320",170,35,40,"6,795","8,470",715,3000,"2,285",2310,3155,"3,380","1,335","1,185",0,915,1135,1710,2135,2845,"12,495","13,255","44,718","2,265",14,"1,495","1,605","1,090","1,080",625,3,"5,905","1,620",2060,2165,"9,795",165,9960,5845,10,0,55,580,495,225,785,345,360,700,275,805,20,485,680,685,165,500,345,390,"7,880",4220,3685,320,930,"1,490",605,340,950,405,"1,805",965,70,325,"8,200",4380,3825,990,"3,000",910,835,245,135,280,"9,235",180,560,"9,235",6575,"15,935",7,"2,273",3665,3435,6140,2675,0.1615939755,0.1346093505,0.3809224976,0.1534358331,0.1691245686,0.0232193285,0.2299968623,0.2155632256,0.3853153436,0.1678694697,0.0051508462,0.0058866814,0.3414275202,0.5842531273,0.038263429,0.0250183959,0.2260795936,0.200677392,0,0.5723962743,0.2727272727,0.2697756789,0.3541912633,0.0844155844,0.3724911452,0.2531752752,0.2718035563,0.1845893311,0.182895851,0.1058425064,0.1292751804,0.1358644493,0.101663006,0.6146846564,0.0103545654,0.3668026357,0.6250392218,0.1922099915,0.2895850974,0.3615580017,0.1549534293,0.4817950889,0.0012690355,0,0.0069796954,0.0736040609,0.0628172589,0.0285532995,0.0996192893,0.0437817259,0.0456852792,0.0888324873,0.0348984772,0.1021573604,0.0025380711,0.0615482234,0.0862944162,0.086928934,0.0209390863,0.0634517766,0.0437817259,0.0494923858,0.5355329949,0.4676395939,0.0056823879,0,0.1134146341,0.1817073171,0.0737804878,0.0414634146,0.1158536585,0.0493902439,0.2201219512,0.1176829268,0.0085365854,0.0396341463,0.0390243902,0.4664634146,0.5341463415,0.0621273925,0.0571069972,0.0084719172,0.0175713837,0.5795418889,0.0112958896,0.1882648259,0.0524003765,0.0153749608,0.5795418889,0.4126137433,0.0351427675,0.030
124,Kennedy Park,38,9,4,22,7,668,697,41,9,62,27,246,170,9,3,0.0100430416,0.0545193687,0.0129124821,0.0588235294,0.0129124821,0.0889526542,0.0387374462,0.3529411765,0.243902439,0.0129124821,0.0043041607,1,1360,1316,"2,775","2,175","7,120","2,510","2,550",330,"3,335",325,"3,505",125,45,80,"7,435","9,570","1,370",4050,"2,680",2645,2875,"1,805","2,835","1,940",0,1540,1700,2085,1240,3785,"13,510","14,330","30,974","3,780",22,"2,000","1,735","1,075",995,780,3,"6,570","1,695",3855,3905,"7,390",255,7645,9455,0,10,20,450,785,165,980,465,255,590,210,510,10,650,360,"1,050",120,825,405,255,"8,150",5610,2505,365,570,"1,420",445,565,755,200,"2,565","1,060",35,520,"8,510",3390,5110,"2,130","4,165",1160,2830,340,250,475,"5,215",540,950,"5,215",11890,"17,123",4,"4,770",3815,4360,6345,2535,0.1620627227,0.127022134,0.4158149857,0.1465864627,0.1489225019,0.0192723238,0.222799743,0.2546282778,0.3705542253,0.1480464872,0.0060524546,0.0107599193,0.4714189644,0.4485541358,0.0437121722,0.0168123739,0.4315068493,0.295281583,0,0.2747336377,0.276384535,0.2800417973,0.4231974922,0.1431556949,0.3004179728,0.304414003,0.2640791476,0.1636225266,0.1514459665,0.1187214612,0.2251357823,0.2280558313,0.098989663,0.4315832506,0.0148922502,0.5521812766,0.4464755008,0.2587519026,0.3173515982,0.1887366819,0.2343987823,0.5761035008,0,0.0012269939,0.0024539877,0.0552147239,0.0963190184,0.0202453988,0.1202453988,0.0570552147,0.0312883436,0.072392638,0.0257668712,0.0625766871,0.0012269939,0.0797546012,0.0441717791,0.1288343558,0.0147239264,0.1012269939,0.0496932515,0.0312883436,0.6883435583,0.3073619632,0.0151530345,1,0.0669800235,0.1668625147,0.0522914219,0.0663924794,0.0887191539,0.0235017626,0.3014101058,0.124559342,0.0041128085,0.0611045828,0.0428907168,0.6004700353,0.3983548766,0.1243940898,0.0677451381,0.0146002453,0.027740466,0.3045611166,0.0315365298,0.2432400864,0.1652747766,0.0198563336,0.3045611166,0.6943876657,0.0554809321,0.041
